appid,name,publisher_main,Selected_Genre,game_revenue,publisher_revenue,peak_players,adjusted_rating,owners_midpoint,total_score
3521320,Magicbook AutoBattler: Contract,JXGS,RPG,$95.7k ($66k - $125.4k),$95.7k,1130.0,71.541,10000.0,7.436778321386085
502800,SENRAN KAGURA ESTIVAL VERSUS,XSEED Games,RPG,$5m ($3.4m - $6.7m),$125.7m,1088.0,94.41,350000.0,9.890474409152985
1416260,SpellForce 3: Versus Edition,THQ Nordic,RPG,$19.2k ($10.2k - $28.2k),$387.4m,1027.0,81.08,350000.0,8.479629491153457
593150,Ooblets,Glumberland,RPG,$841.7k ($584.6k - $1m),$841.7k,1014.0,91.03,150000.0,9.483951634865916
461370,Midnight's Blessing 2,Warfare Studios,RPG,$505 ($253 - $758),$65.7k,999.0,45.0,10000.0,4.701023602018286
2414270,Sunderfolk,Dreamhaven,RPG,$2.3m ($1.6m - $3.1m),$15m,873.0,94.91,35000.0,9.861651766905492
2181720,Scarlet Tower,Pyxeralia LLC,RPG,$245.9k ($172k - $319.8k),$245.9k,859.0,82.39,150000.0,8.591654773523363
574050,DRAGON QUEST HEROES II,Square Enix,RPG,$2.2m ($1.5m - $2.9m),$1b,847.0,69.52,75000.0,7.356140325686846
1418020,Tavern of Gods,Element Studio,RPG,$297.2k ($173.2k - $421.2k),$297.2k,790.0,77.84,75000.0,8.12209353485406
239120,Final Fantasy III (3D Remake),Square Enix,RPG,$2.4m ($1.6m - $3.1m),$1b,785.0,82.21,750000.0,8.675665657195509
2055050,Cavalry Girls,OKJOY,RPG,$525.9k ($361.2k - $690.6k),$1.7m,751.0,88.79,150000.0,9.246831888183188
1108590,Eldest Souls,United Label,RPG,$1.3m ($862k - $1.8m),$6.4m,719.0,77.09,350000.0,8.113314297187552
2513240,Hero Tale,Weird Johnny Studio,RPG,$88.5k ($61.8k - $115.2k),$88.5k,684.0,62.541,75000.0,6.5649326440246565
1930640,Lost2,DSGame,RPG,$957.1k ($665.6k - $1.2m),$15.4m,679.0,81.83,75000.0,8.550322632089557
804010,SteamWorld Quest: Hand of Gilgamech,Thunderful Publishing,RPG,$1m ($534.3k - $1.4m),$28.3m,667.0,87.22,350000.0,9.126543775341453
2374000,Insects Awaken,HelloMeow,RPG,$108.3k ($71.7k - $144.9k),$108.3k,675.0,81.33300000000001,10000.0,8.402361138758856
2704110,Aliya: Timelink,Anotherindie,RPG,$259.2k ($162.9k - $355.4k),$1.4m,613.0,97.91,350000.0,10.160423306038119
1233880,Disgaea 4 Complete+,"NIS America, Inc.",RPG,$1.3m ($810k - $1.9m),$48m,592.0,89.32,75000.0,9.304402901124739
1934080,Floating Life2,心流工作室（Heart Stream Studio）,RPG,$220.3k ($136.6k - $304k),$231.3k,555.0,51.36,75000.0,5.457743940882556
1368870,Field of Glory II: Medieval,Slitherine Ltd.,RPG,$456.3k ($247.3k - $665.3k),$97.4m,537.0,77.688,35000.0,8.10891106806112
1155330,Showgunners,Good Shepherd Entertainment,RPG,$687.9k ($503.5k - $872.4k),$91m,530.0,93.84,150000.0,9.762003037937463
266130,Breach & Clear,Gun Interactive,RPG,$875.6k ($571.4k - $1.1m),$13.2m,508.0,82.44,350000.0,8.634923441828805
849740,Love Esquire - RPG/Dating Sim/Visual Novel,Yangyang Mobile,RPG,$572.6k ($358.9k - $786.4k),$1m,528.0,89.99,35000.0,9.32227844119507
271590,Grand Theft Auto V Legacy,Rockstar Games,Racing,$542.4m ($308.2m - $776.5m),$770.8m,360761.0,87.78,75000000.0,9.603485730299639
1551360,Forza Horizon 5,Xbox Game Studios,Racing,$238.5m ($176.5m - $300.5m),$1.8b,80745.0,89.18,7500000.0,9.637180717265197
1782210,Crab Game,Dani,Racing,$7.6k ($3.4k - $11.8k),$7.6k,73889.0,0.0,7500000.0,0.5128749355523893
646910,The Crew 2,Ubisoft,Racing,$29.5m ($19.2m - $39.8m),$2.4b,55125.0,78.77,3500000.0,8.53811378447888
1030840,Mafia: Definitive Edition,2K,Racing,$40.3m ($28.8m - $51.9m),$1.7b,36631.0,86.42,1500000.0,9.274518358851626
1190000,Car Mechanic Simulator 2021,PlayWay S.A.,Racing,$29.4m ($17.4m - $41.4m),$275.8m,22530.0,95.96,1500000.0,10.201084929143025
548570,RAGE 2,Bethesda Softworks,Racing,$15.5m ($11m - $19.9m),$2.1b,13591.0,63.93,750000.0,6.966275465503317
918570,Century: Age of Ashes,Playwing LTD,Racing,$4.2m ($3m - $5.5m),$4.3m,12222.0,79.51,3500000.0,8.510012099408454
1262580,Need for Speed Payback,Electronic Arts,Racing,$9m ($6.2m - $11.8m),$4.5b,12152.0,85.77,1500000.0,9.157704960629541
40990,Mafia,2K,Racing,$3.4m ($1.5m - $5.2m),$1.7b,9066.0,90.15,1500000.0,9.568305077710404
621830,WRC 7 FIA World Rally Championship,Nacon,Racing,$1.8m ($1m - $2.6m),$157.6m,11192.0,80.85,750000.0,8.609860165420123
675010,MudRunner,Focus Entertainment,Racing,$22.1m ($14.8m - $29.4m),$728.4m,8509.0,91.21,1500000.0,9.695928467799662
645630,Car Mechanic Simulator 2018,PlayWay S.A.,Racing,$21.2m ($14.6m - $27.9m),$275.8m,8382.0,91.38,3500000.0,9.726690739689367
2399420,Le Mans Ultimate,Studio 397,Racing,$10.8m ($7.6m - $14.1m),$20.4m,8306.0,79.77,350000.0,8.492835168764188
2290180,Riders Republic,Ubisoft Entertainment,Racing,$14.7m ($9.8m - $19.6m),$55.9m,8043.0,82.3,750000.0,8.77072221519855
539720,Razortron 2000,NukGames,Racing,$43.5k ($26.3k - $60.6k),$298.2k,7064.0,86.74,75000.0,9.052004722278712
311310,Naval Action,Bermuda Computer Club,Racing,$14.8m ($9.6m - $19.9m),$14.7m,5221.0,54.13,350000.0,5.917630736685002
655500,MX Bikes,PiBoSo,Racing,$16.5m ($10.8m - $22.1m),$17.7m,5120.0,94.49,1500000.0,9.988022495177148
690790,DiRT Rally 2.0,Codemasters,Racing,$30.4m ($19.3m - $41.5m),$43.3m,5074.0,89.26,1500000.0,9.477460164083187
1086640,Dude Simulator 3,Kiddy,Racing,$35.6k ($19.7k - $51.5k),$169.2k,5006.0,68.86,350000.0,7.282524790272646
2440510,Forza Motorsport,Xbox Game Studios,Racing,$12.7m ($9.2m - $16.3m),$1.8b,4507.0,49.69,1500000.0,5.520062272966067
585420,Trailmakers,Flashbulb,Racing,$12.7m ($8.8m - $16.5m),$14.6m,4849.0,92.42,1500000.0,9.774707094168836
1017180,The Long Drive,Genesz,Racing,$18.5m ($12.9m - $24.2m),$18.5m,4335.0,89.98,1500000.0,9.533720100877794
228380,Wreckfest,THQ Nordic,Racing,$37.5m ($25.8m - $49.1m),$387.4m,3827.0,87.67,1500000.0,9.32216122217193
1911390,Knightfall: A Daring Journey,Landfall,Racing,$38.8k ($24.5k - $53.1k),$200.8m,3312.0,89.51,750000.0,9.383384154565904
705210,Cube Racer,Simon Blasen,Racing,0,$0 ,3283.0,90.0,750000.0,9.319075003463931
1153410,JDM: Japanese Drift Master,Gaming Factory,Racing,$4m ($2.8m - $5.3m),$6.6m,3230.0,75.37,75000.0,7.969773470549744
417430,Moto Racer  4,Microids,Racing,$616.4k ($259.1k - $973.6k),$27.1m,2988.0,52.38,350000.0,5.681746369560015
1178400,Pro Cycling Manager 2020,Nacon,Racing,$438k ($242.6k - $633.4k),$157.6m,2830.0,85.62,35000.0,8.955023787370212
2063610,Pro Cycling Manager 2023,Nacon,Racing,$1m ($644.2k - $1.4m),$157.6m,2746.0,66.501,75000.0,7.0712776978988225
552100,Brick Rigs,Fluppisoft GmbH,Racing,$11.3m ($7.3m - $15.3m),$11.3m,2707.0,94.8,1500000.0,9.991855894685324
1520370,Mon Bazou,Santa Goat,Racing,$4.4m ($3.1m - $5.7m),$4.4m,2687.0,97.52,350000.0,10.213251186954611
493490,City Car Driving,"Forward Global Group, Ltd.",Racing,$13.5m ($9.1m - $18m),$13.6m,2375.0,82.46,750000.0,8.741646866688193
250340,Blockland,Step 1 Games LLC,Racing,$1.5m ($1m - $2m),$1.5m,2310.0,70.62,750000.0,7.5153955014235265
434460,Rock of Ages 2: Bigger & Boulder,SEGA,Racing,$1.2m ($795k - $1.6m),$1.6b,2236.0,89.65,750000.0,9.444005063694819
385270,Jet Racing Extreme: The First Encounter,Real Dynamics,Racing,$81.4k ($16.2k - $146.6k),$81.4k,2180.0,57.6,350000.0,6.139668551788614
1262560,Need for Speed Most Wanted,Electronic Arts,Racing,$5.5m ($3.7m - $7.4m),$4.5b,1934.0,77.77,1500000.0,8.293615108020372
1203190,Wreckfest 2,THQ Nordic,Racing,$6m ($4.3m - $7.8m),$387.4m,1901.0,74.29,75000.0,7.868694446795052
266410,iRacing,iRacing.com Motorsport Simulations,Racing,$1.6m ($1.1m - $2m),$2.2m,1901.0,84.03,750000.0,8.852939779252667
2486740,Sledders,Bonus Stage Publishing,Racing,$1.8m ($1.2m - $2.3m),$3m,1856.0,95.51,150000.0,9.967163438328997
213610,Sonic Adventure 2,SEGA,Racing,$6.8m ($4.9m - $8.7m),$1.6b,1819.0,90.02,1500000.0,9.515373035401977
1447000,MotoGP21,Milestone S.r.l.,Racing,$1.1m ($677.3k - $1.5m),$60.1m,1731.0,82.31,150000.0,8.650681344793533
586130,Survival Driver,HaDe Games,Racing,$887 ($177 - $1.5k),$18.2k,1601.0,52.758,150000.0,5.554803602027331
397950,Clustertruck,tinyBuild,Racing,$6.9m ($4.7m - $9.1m),$179.6m,1480.0,93.75,1500000.0,9.872832187270083
293760,Automation - The Car Company Tycoon Game,Camshaft Software Ltd,Racing,$15.4m ($11.3m - $19.5m),$15.4m,1468.0,93.65,750000.0,9.848196581242663
441870,OutDrive,DNVR Prod,Racing,$289k ($143.1k - $434.9k),$289k,1376.0,78.48,350000.0,8.237271286045456
3453600,Supercar Collection Simulator,Kiki Games,Racing,$852.1k ($584.5k - $1.1m),$1.7m,1354.0,85.56,75000.0,8.933555340804341
1797610,Barro 22,SC Jogos,Racing,$85.3k ($17k - $153.5k),$762.8k,1186.0,86.61,150000.0,9.013092474252147
1328660,Need for Speed Hot Pursuit Remastered,Electronic Arts,Racing,$6.3m ($4.4m - $8.3m),$4.5b,1204.0,81.16,1500000.0,8.61991575626445
1054430,Fling to the Finish,Daedalic Entertainment,Racing,$876.1k ($485.2k - $1.2m),$159.9m,1112.0,86.38,75000.0,9.029325486330858
382560,Hot Lava,Klei Entertainment,Racing,$4.7m ($2.9m - $6.5m),$371.3m,1030.0,92.97,350000.0,9.748518017643026
270850,Car Mechanic Simulator 2014,PlayWay S.A.,Racing,$2.5m ($880.9k - $4.2m),$275.8m,1078.0,82.55,750000.0,8.714558543502086
517710,Redout: Enhanced Edition,34BigThings srl,Racing,$4.8m ($3m - $6.7m),$5.5m,1005.0,84.95,750000.0,8.945105774688544
1267540,WRC 9 FIA World Rally Championship,Nacon,Racing,$1.5m ($810.5k - $2.2m),$157.6m,989.0,78.21,350000.0,8.250983325621055
248330,Dino Run DX,Pixeljam,Racing,$63.2k ($38.7k - $87.7k),$5.3m,979.0,95.09,150000.0,9.859097494262533
785260,Team Sonic Racing,SEGA,Racing,$3.9m ($2.7m - $5.1m),$1.6b,971.0,73.44,350000.0,7.797235589287262
2069310,RealFlight Evolution,"Horizon Hobby, LLC",Racing,$4.7m ($2.4m - $7m),$5.9m,880.0,85.06,35000.0,8.883294120618224
397340,SimplePlanes,"Jundroo, LLC",Racing,$4.5m ($3m - $6m),$6.2m,873.0,93.52,750000.0,9.797322578708036
410340,Liftoff: FPV Drone Racing,LuGus Studios,Racing,$9.4m ($6m - $12.8m),$10.5m,826.0,95.14,750000.0,9.970577715101113
1456200,Initial Drift Online,RewindApp,Racing,$497.6k ($281.5k - $713.7k),$1.8m,826.0,78.56,150000.0,8.226217805150899
849100,Alaskan Road Truckers,Green Man Gaming Publishing,Racing,$1.6m ($1.1m - $2.2m),$2.7m,815.0,62.8,150000.0,6.668522751193479
263760,Turbo Dismount,Secret Exit Ltd.,Racing,$2.3m ($1.4m - $3.2m),$2.6m,761.0,93.64,750000.0,9.791592375986017
300380,Road Redemption,Tripwire Presents,Racing,$6.6m ($4.3m - $8.9m),$51.6m,754.0,83.07,1500000.0,8.777969565500891
497180,Street Legal Racing: Redline v2.3.1,Activision Value Publishing Inc.,Racing,$656.2k ($417.9k - $894.5k),$670.5k,747.0,88.91,350000.0,9.276892753522167
2758280,Boldly Forward,SmallMill,Racing,$23.2k ($15.8k - $30.6k),$25.8k,747.0,40.851,35000.0,4.356828606971023
1578390,My Garage,Viking Game Studio,Racing,$1.2m ($825.8k - $1.7m),$1.3m,727.0,91.51,350000.0,9.54766588442083
358270,Death Rally (Classic),3D Realms (Apogee Software),Racing,0,$0 ,699.0,88.308,150000.0,9.014907241560397
2696480,Nothing,Pixelatto,Racing,$113.1k ($22.6k - $203.6k),$1.3m,690.0,85.221,150000.0,8.863815024046819
1004750,WRC 8 FIA World Rally Championship,Nacon,Racing,$625.5k ($286.1k - $964.8k),$157.6m,678.0,73.82,350000.0,7.787581992529938
6220,FlatOut,Strategy First,Racing,$164.4k ($93k - $235.7k),$11.8m,631.0,91.87,150000.0,9.540835775681169
775900,MotoGP18,Milestone S.r.l.,Racing,$1.5m ($901.6k - $2.1m),$60.1m,615.0,79.53,75000.0,8.329625528491492
711750,Monster Energy Supercross - The Official Videogame,Milestone S.r.l.,Racing,$1.1m ($820.4k - $1.5m),$60.1m,601.0,83.83,75000.0,8.754403338751194
1238080,Burnout Paradise Remastered,Electronic Arts,Racing,$2.1m ($1.5m - $2.8m),$4.5b,588.0,63.82,750000.0,6.832226697325896
505170,Carmageddon: Max Damage,THQ Nordic,Racing,$2.1m ($1.4m - $2.9m),$387.4m,586.0,79.88,350000.0,8.410534301960835
732430,Superflight,GrizzlyGames,Racing,$829.1k ($542.2k - $1.1m),$9.7m,578.0,96.43,750000.0,10.05288600499731
1070580,Drift86,RewindApp,Racing,$275.3k ($151.8k - $398.9k),$1.8m,563.0,91.45,350000.0,9.513744296861596
1078760,Motorcycle Mechanic Simulator 2021,PlayWay S.A.,Racing,$1.8m ($886.1k - $2.7m),$275.8m,528.0,70.09,75000.0,7.390085254814321
882020,Monster Energy Supercross - The Official Videogame 2,Milestone S.r.l.,Racing,$606.1k ($415.6k - $796.6k),$60.1m,513.0,85.84,75000.0,8.9418404382334
431600,Automobilista,Reiza Studios,Racing,$1.2m ($835k - $1.6m),$13.7m,487.0,89.31,350000.0,9.32536013002865
1668080,Pinchcliffe Grand Prix,Ravn Studio,Racing,$354.9k ($180.9k - $528.9k),$375k,484.0,48.285,35000.0,5.137931406990638
235800,Audiosurf 2,Dylan Fitterer,Racing,$3.4m ($2.3m - $4.4m),$5.3m,473.0,82.71,350000.0,8.675534402521627
431590,Earn to Die 2,Not Doppler,Racing,$159.4k ($107.9k - $211k),$160k,459.0,92.77,75000.0,9.586588031501499
1307710,GRID Legends,Electronic Arts,Racing,$2m ($1.2m - $2.9m),$4.5b,455.0,76.31,150000.0,8.036512282943542
233610,Distance,Refract,Racing,$4.4m ($2.9m - $5.9m),$4.4m,452.0,93.3,350000.0,9.73608241899106
520010,Climbey,ShadowBrain Games,Racing,$718.7k ($449.1k - $988.3k),$719.3k,442.0,91.29,75000.0,9.465758072079986
1324350,Turbo Golf Racing,Hugecalf Studios,Racing,$238.9k ($159k - $318.7k),$253.4k,439.0,86.84,75000.0,9.000063751841571
2058750,Monster Energy Supercross - The Official Videogame 6,Milestone S.r.l.,Racing,$709.7k ($438.1k - $981.4k),$60.1m,428.0,62.55,10000.0,6.564372108690365
400800,MXGP2 - The Official Motocross Videogame,Milestone S.r.l.,Racing,$950k ($610.4k - $1.2m),$60.1m,425.0,74.67,75000.0,7.825557393603932
302590,Of Guards And Thieves,Subvert Games,Racing,$4.4k ($2.8k - $5.9k),$4.4k,415.0,75.042,750000.0,7.794699168301135
952040,MUSYNX,Wave Game,Racing,$697.7k ($375.5k - $1m),$697.2k,424.0,89.09,350000.0,9.278437036852198
837880,You Suck at Parking - Complete Edition,Curve Games,Racing,$334.7k ($159.5k - $510k),$196.4m,409.0,79.32600000000001,150000.0,8.295410443128766
1097130,Circuit Superstars,Original Fire Games,Racing,$1m ($629.8k - $1.4m),$1.1m,381.0,87.17,350000.0,9.090319462406585
626680,Kreedz Climbing,ObsessionSoft,Racing,0,$0 ,376.0,0.0,350000.0,0.18858424786568884
2102520,Apex Point,Apex Studio,Racing,$1.2m ($910.9k - $1.6m),$1.2m,370.0,87.58,150000.0,9.114445817436884
320140,Absolute Drift,Funselektor Labs Inc.,Racing,$966.1k ($653k - $1.2m),$4.9m,342.0,89.85,150000.0,9.34188785205005
2280390,Tennis Manager 2023,Rebound CG,Racing,$386.6k ($251.8k - $521.4k),$1.1m,343.0,73.48500000000001,10000.0,7.625062768259571
202310,Ridge Racer Unbounded,BANDAI NAMCO Entertainment,Racing,$155.7k ($86.7k - $224.7k),$478.1m,336.0,63.54,350000.0,6.722410141342981
1859470,PAC-MAN WORLD Re-PAC,Bandai Namco Entertainment,Racing,$913.8k ($493.2k - $1.3m),$1.7b,315.0,92.57,75000.0,9.620053685635058
1428100,Instruments of Destruction,Secret Mode,Racing,$863.1k ($585.5k - $1.1m),$74.5m,335.0,91.98,35000.0,9.531646368783074
2051120,HOT WHEELS UNLEASHED 2 - Turbocharged,Milestone S.r.l.,Racing,$878.9k ($547.6k - $1.2m),$60.1m,296.0,76.26,10000.0,7.9270884449947605
3241660,R.E.P.O.,semiwork,Roguelike,$140.6m ($88.9m - $192.3m),$142m,266908.0,96.36,15000000.0,10.38919814326267
1313140,Cult of the Lamb,Devolver Digital,Roguelike,$64.7m ($46m - $83.4m),$501.4m,56262.0,95.61,3500000.0,10.227459835710832
1145360,Hades,Supergiant Games,Roguelike,$153.1m ($110.9m - $195.4m),$259.2m,54015.0,98.14,7500000.0,10.505979077875258
1794680,Vampire Survivors,poncle,Roguelike,$36.8m ($22.9m - $50.7m),$36.8m,77061.0,98.45,7500000.0,10.518897667785847
2420510,HoloCure - Save the Fans!,KayAnimate,Roguelike,0,$0 ,45173.0,0.0,1500000.0,0.46809250113532985
646570,Slay the Spire,Mega Crit,Roguelike,$90.1m ($65.1m - $115.2m),$90.1m,32937.0,97.77,7500000.0,10.441418680693864
1504570,Cultivation Tales,Ac Games,Roguelike,$2.4m ($1.4m - $3.5m),$2.4m,34664.0,38.01,750000.0,4.347144139146883
2218750,Halls of Torment,Chasing Carrots,Roguelike,$5.4m ($3.8m - $7m),$8.1m,26005.0,95.72,750000.0,10.126241258666784
2445690,Lost Castle 2,Hunter Studio,Roguelike,$8m ($4.9m - $11.1m),$8m,20208.0,79.54,350000.0,8.4890061461904
2103140,Magicraft,bilibili,Roguelike,$7.5m ($4.9m - $10m),$133.8m,18834.0,92.27,750000.0,9.788034511646156
2066020,Soulstone Survivors,Game Smithing Limited,Roguelike,$9.8m ($6.9m - $12.7m),$9.8m,18822.0,91.29,750000.0,9.68270845725994
311690,Enter the Gungeon,Devolver Digital,Roguelike,$29.4m ($19.9m - $39m),$501.4m,15767.0,95.43,3500000.0,10.158579432915362
2135150,Elin,Lafrontier,Roguelike,$6.7m ($4.3m - $9.1m),$6.7m,18203.0,93.4,750000.0,9.885514206400224
619820,Heroes of Hammerwatch II,Team17,Roguelike,$6.3m ($4.1m - $8.5m),$491.6m,15540.0,83.84,1500000.0,8.957653933131711
2784470,9 Kings,Hooded Horse,Roguelike,$8.1m ($5.5m - $10.8m),$205m,13850.0,93.48,350000.0,9.885374932596205
1102190,Monster Train,Good Shepherd Entertainment,Roguelike,$20.1m ($12.2m - $27.9m),$91m,14037.0,95.99,750000.0,10.163610926718066
1599600,PlateUp!,Yogscast Games,Roguelike,$25.8m ($15.1m - $36.4m),$37.9m,12406.0,94.89,1500000.0,10.065200005972654
113200,The Binding of Isaac,Edmund McMillen,Roguelike,$8.6m ($4.8m - $12.3m),$13.1m,12295.0,94.68,1500000.0,10.023396745593928
1416920,Chinese Online Game,Wise Games,Roguelike,$2m ($1.2m - $2.9m),$2.9m,12288.0,82.82,350000.0,8.777090806714934
881100,Noita,Nolla Games,Roguelike,$46.7m ($31.3m - $62.2m),$46.7m,9144.0,95.23,3500000.0,10.118263421128983
2071280,Ravenswatch,Nacon,Roguelike,$16.3m ($11m - $21.6m),$157.6m,8899.0,80.6,350000.0,8.592713551577706
3228590,Deadzone: Rogue,Prophecy Games,Roguelike,$10.7m ($7.6m - $13.7m),$11m,8655.0,84.58,350000.0,8.9723295793097
2933080,Crime Boss: Rockay City,505 Games,Roguelike,$3.1m ($2m - $4.2m),$293.6m,7586.0,68.18,350000.0,7.324298631331113
200210,Realm of the Mad God Exalt,Deca Live Operations GmbH,Roguelike,$39.1m ($26.5m - $51.6m),$39.1m,6072.0,71.91000000000001,750000.0,7.735707982949356
2719030,Meme Mayhem,Cr3 Studio,Roguelike,$1.5m ($909.1k - $2.2m),$1.5m,6006.0,75.02,350000.0,7.967907681168977
3109580,I Am Legion: Stand Survivors,Gamersky Games,Roguelike,$1m ($646.6k - $1.3m),$60.7m,6733.0,83.45,350000.0,8.82440066258929
2132850,Rabbit and Steel,mino_dev,Roguelike,$5.4m ($3.6m - $7.3m),$5.7m,5386.0,97.24,350000.0,10.210876339562873
692890,Roboquest,RyseUp Studios,Roguelike,$15.4m ($10.4m - $20.4m),$15.4m,5616.0,95.22,750000.0,10.04675038725846
2608350,Snezhinka:Sentinel Girls2,hinyari9,Roguelike,$423.5k ($272.7k - $574.4k),$1.3m,5356.0,96.38,350000.0,10.081357300927818
434650,Lost Castle / 失落城堡,Neon Doctrine,Roguelike,$9.7m ($6.2m - $13.3m),$16.2m,4604.0,87.32,1500000.0,9.259628070498076
330020,Children of Morta,11 bit studios,Roguelike,$6m ($3.2m - $8.8m),$176.2m,4313.0,89.01,1500000.0,9.429842614877737
512900,Streets of Rogue,tinyBuild,Roguelike,$4.4m ($2.6m - $6.2m),$179.6m,4265.0,96.29,1500000.0,10.15306788989143
382490,Relic Hunters Zero: Remix,Akupara Games,Roguelike,0,$33.7m,3777.0,79.236,1500000.0,8.350614946467331
2138710,Sifu,Sloclap,Roguelike,$29.3m ($18.1m - $40.4m),$67.7m,3136.0,92.54,750000.0,9.776397263638154
690040,SUPERHOT: MIND CONTROL DELETE,SUPERHOT Team,Roguelike,$7m ($4.5m - $9.6m),$43.2m,3718.0,85.42,1500000.0,9.062465011935151
2501600,DICEOMANCER,Gamirror Games,Roguelike,$3m ($1.9m - $4.1m),$118.8m,3045.0,96.37,150000.0,10.091679905341884
2854740,Nunholy,Chowbie,Roguelike,$1.2m ($856.2k - $1.6m),$1.9m,2987.0,89.24,150000.0,9.347047740596862
861540,Dicey Dungeons,Terry Cavanagh,Roguelike,$6.7m ($4.4m - $9.1m),$9.1m,2976.0,89.25,350000.0,9.39864188326609
2697930,Commander Quest,"Flyway Games, Inc.",Roguelike,$678.4k ($455.9k - $900.9k),$798.9k,2725.0,75.95,75000.0,7.98766378688246
1178790,Shiren the Wanderer: The Tower of Fortune and the Dice of Fate,"Spike Chunsoft Co., Ltd.",Roguelike,$845.4k ($488.7k - $1.2m),$94.5m,2658.0,75.73,150000.0,8.004073076350085
1280930,Astral Ascent,Hibernian Workshop,Roguelike,$3.1m ($2.1m - $4.1m),$3.1m,2409.0,94.72,350000.0,9.923276659203204
1929870,Nomad Survival,The Fox Knocks,Roguelike,$276.5k ($158.6k - $394.4k),$695.7k,2373.0,87.91,350000.0,9.200265994241084
1286580,Ship of Fools,Team17,Roguelike,$5.2m ($3.2m - $7.2m),$491.6m,2319.0,82.27,750000.0,8.723401242165572
1682060,Warriors of the Nile 2,Gamirror Games,Roguelike,$315k ($189.8k - $440.2k),$118.8m,2199.0,88.52,150000.0,9.263827035986235
2185780,Return to abyss 重返深渊,Wingjoy Games,Roguelike,$239.6k ($159.2k - $320k),$272.5k,2049.0,79.58,150000.0,8.337630378212609
2086430,NIMRODS,Fiveamp,Roguelike,$1m ($692.1k - $1.3m),$1.2m,2130.0,85.33,350000.0,8.959948230975442
857980,Void Bastards,Blue Manchu,Roguelike,$4.1m ($2.6m - $5.6m),$4.1m,2088.0,86.79,350000.0,9.131110907242203
2780710,Asgard's Fall — Viking Survivors,Assemble Entertainment,Roguelike,$461.2k ($314.1k - $608.3k),$24.3m,1906.0,82.25,75000.0,8.615608869107094
619780,The Swords of Ditto: Mormo's Curse,Devolver Digital,Roguelike,$1.1m ($728.9k - $1.6m),$501.4m,1852.0,62.77,350000.0,6.7268517271761015
2116060,Epic Auto Towers,Aleksandr Golovkin,Roguelike,$537.2k ($377.4k - $697.1k),$1.1m,1807.0,70.71,10000.0,7.403756249110962
858210,Nova Drift,Pixeljam,Roguelike,$4.7m ($3.4m - $6m),$5.3m,1696.0,95.75,350000.0,10.023757548288238
2056210,LONESTAR,Thermite Games,Roguelike,$1.1m ($777.4k - $1.6m),$5.1m,1539.0,91.2,75000.0,9.509939043518262
2996040,Teenage Mutant Ninja Turtles: Splintered Fate,Super Evil Megacorp,Roguelike,$2.5m ($1.7m - $3.3m),$2.5m,1455.0,82.63,350000.0,8.694614447427092
396750,EVERSPACE,ROCKFISH Games,Roguelike,$9.8m ($6.7m - $12.8m),$21.8m,1403.0,77.74,750000.0,8.250710705142717
2529820,Wedding Witch,Chowbie,Roguelike,$673.2k ($443.5k - $902.9k),$1.9m,1378.0,89.35,350000.0,9.344677949448307
1409730,Hero of Not Our Time,Hide Head,Roguelike,$37.9k ($13.3k - $62.4k),$53.7k,1290.0,64.48500000000001,10000.0,6.719334488415756
362490,Exanima,Bare Mettle Entertainment,Roguelike,$5.5m ($3.7m - $7.2m),$5.5m,1251.0,81.33,750000.0,8.5918629273553
598060,Slasher's Keep,Damian Schloter,Roguelike,$1.2m ($836.4k - $1.6m),$1.2m,1242.0,83.47,75000.0,8.725368987025995
2853160,SHOOPER NOVA,gamersky games,Roguelike,$227.9k ($141.9k - $313.8k),$227.9k,1237.0,73.962,35000.0,7.726091344892007
603960,Star of Providence,Team D-13,Roguelike,$844.8k ($537.2k - $1.1m),$844.2k,1201.0,96.79,75000.0,10.049720015921007
853450,Nevergrind Online,Neverworks Games,Roguelike,$254k ($155.5k - $352.4k),$265.1k,1175.0,87.16,75000.0,9.063606848364662
364420,Roguelands,SmashGames,Roguelike,$2m ($1.2m - $2.7m),$12.4m,1111.0,80.49,350000.0,8.475877902362946
2479830,The Braves,101XP,Roguelike,$196.2k ($100k - $292.5k),$3.9m,1096.0,0.0,350000.0,0.3877423658717658
2435090,Talented,TurtleFox Games,Roguelike,$412k ($252.5k - $571.5k),$412k,1063.0,92.14,35000.0,9.550344642260187
1456820,Marfusha:Sentinel Girls ,hinyari9,Roguelike,$912.1k ($523k - $1.3m),$1.3m,1047.0,93.82,350000.0,9.785964911751947
2128270,Path of Achra,Slouching Beast LLC,Roguelike,$841.5k ($631.8k - $1m),$841.2k,1033.0,98.29,75000.0,10.194983424045637
